Customer ID,Recency,Frequency,Monetary,Cluster,CustomerSegment
14247.0,40,93,616.79,0,Medium Value
14248.0,95,39,730.37,0,Medium Value
14249.0,46,272,5400.461,0,High Value
14252.0,17,10,350.99,0,Medium Value
14253.0,129,12,363.40000000000003,0,Medium Value
14254.0,68,23,601.03,0,Medium Value
14255.0,182,1,1000.63,1,Medium Value
14256.0,127,80,1491.73,0,High Value
14257.0,16,134,2854.73,0,High Value
14258.0,31,189,19381.36,0,High Value
14260.0,107,51,824.28,0,Medium Value
14263.0,59,16,322.93,0,Medium Value
14264.0,15,62,1183.39,0,High Value
14265.0,100,48,843.17,0,Medium Value
14266.0,64,1,40.56,0,Low Value
14268.0,106,19,354.85,0,Medium Value
14269.0,75,16,295.73,0,Low Value
14271.0,45,28,101.86,0,Low Value
14272.0,198,31,482.85,1,Medium Value
14274.0,322,15,256.6,1,Low Value
14275.0,31,23,1189.3799999999999,0,High Value
14276.0,43,57,982.94,0,Medium Value
14277.0,47,157,13009.61,0,High Value
14278.0,45,13,205.83,0,Low Value
14279.0,156,3,191.86,1,Low Value
14281.0,44,7,245.15,0,Low Value
14282.0,3,98,4120.32,0,High Value
14283.0,99,41,628.4399999999999,0,Medium Value
14284.0,289,35,704.4,1,Medium Value
14285.0,149,34,1374.41,1,High Value
14286.0,40,219,3851.0099999999998,0,High Value
14290.0,49,50,2201.91,0,High Value
14291.0,16,257,4020.85,0,High Value
14292.0,46,93,4354.32,0,High Value
14293.0,4,73,2221.37,0,High Value
14294.0,43,23,375.34,0,Medium Value
14295.0,74,67,2196.71,0,High Value
14296.0,57,27,456.40000000000003,0,Medium Value
14298.0,11,1227,39667.19,0,High Value
14299.0,1,197,10533.87,0,High Value
14301.0,52,40,1352.04,0,High Value
14302.0,66,28,742.9000000000001,0,Medium Value
14303.0,43,22,277.94,0,Low Value
14304.0,15,71,1341.56,0,High Value
14306.0,14,13,1058.0800000000002,0,High Value
14307.0,9,130,2075.31,0,High Value
14308.0,185,2,1147.02,1,Medium Value
14309.0,49,72,1428.28,0,High Value
14310.0,68,22,492.1,0,Medium Value
14311.0,203,11,206.19,1,Low Value
14312.0,14,93,1478.7,0,High Value
14314.0,66,2,109.80000000000001,0,Low Value
14315.0,200,32,716.69,1,Medium Value
14316.0,58,31,1370.34,0,High Value
14318.0,96,9,158.02,0,Low Value
14319.0,60,26,494.85,0,Medium Value
14320.0,182,50,868.96,1,Medium Value
14321.0,67,56,687.3100000000001,0,Medium Value
14322.0,65,13,474.1,0,Medium Value
14324.0,45,41,701.61,0,Medium Value
14325.0,205,18,245.48000000000002,1,Low Value
14326.0,99,49,757.13,0,Medium Value
14327.0,18,94,1583.28,0,High Value
14328.0,74,1,445.05,0,Medium Value
14329.0,11,294,4912.38,0,High Value
14330.0,259,13,200.63,1,Low Value
14332.0,17,37,1077.2,0,High Value
14334.0,61,96,1766.27,0,High Value
14338.0,172,19,339.88,1,Medium Value
14339.0,64,9,310.75,0,Medium Value
14341.0,56,137,2285.04,0,High Value
14342.0,68,12,249.88,0,Low Value
14343.0,57,234,1079.66,0,High Value
14344.0,3,172,2443.77,0,High Value
14346.0,61,86,1294.17,0,High Value
14347.0,372,6,82.6,1,Low Value
14350.0,16,41,689.1,0,Medium Value
14353.0,46,19,285.9,0,Low Value
14355.0,1,60,840.0500000000001,0,Medium Value
14358.0,25,25,400.06,0,Medium Value
14361.0,214,14,214.70999999999998,1,Low Value
14363.0,38,8,227.47000000000003,0,Low Value
14365.0,30,51,634.68,0,Medium Value
14366.0,161,1,136.0,1,Low Value
14369.0,278,26,469.13,1,Medium Value
14370.0,86,44,1175.78,0,High Value
14372.0,79,38,860.08,0,Medium Value
14374.0,177,7,108.0,1,Low Value
14375.0,86,139,871.26,0,Medium Value
14376.0,319,18,215.46,1,Low Value
14378.0,257,9,131.25,1,Low Value
14379.0,29,82,917.06,0,Medium Value
14380.0,318,1,48.96,1,Low Value
14381.0,87,56,423.26,0,Medium Value
14382.0,26,153,578.14,0,Medium Value
14384.0,136,3,58.5,0,Low Value
14388.0,8,228,3488.16,0,High Value
14389.0,60,42,854.55,0,Medium Value
14390.0,8,202,1731.16,0,High Value
14391.0,212,14,135.6,1,Low Value
14392.0,68,14,266.4,0,Low Value
14394.0,200,6,93.8,1,Low Value
14395.0,8,458,4630.7,0,High Value
14396.0,7,210,1591.74,0,High Value
14398.0,37,53,707.79,0,Medium Value
14399.0,30,192,2108.21,0,High Value
14400.0,44,48,1157.77,0,High Value
14401.0,60,84,2744.42,0,High Value
14402.0,288,8,285.6,1,Low Value
14403.0,225,5,404.7,1,Medium Value
14404.0,5,106,1404.04,0,High Value
14405.0,22,2,195.0,0,Low Value
14408.0,107,22,1503.2400000000002,0,High Value
14409.0,4,52,1696.64,0,High Value
14410.0,12,196,1531.63,0,High Value
14412.0,60,41,656.16,0,Medium Value
14413.0,46,74,643.47,0,Medium Value
14414.0,10,21,902.35,0,Medium Value
14415.0,15,655,6124.52,0,High Value
14417.0,23,117,524.65,0,Medium Value
14419.0,18,23,202.85,0,Low Value
14420.0,32,64,1251.65,0,High Value
14421.0,148,69,1656.26,1,High Value
14422.0,10,330,6007.88,0,High Value
14423.0,73,12,651.41,0,Medium Value
14425.0,70,39,661.39,0,Medium Value
14426.0,39,380,7246.27,0,High Value
14427.0,130,27,900.1800000000001,0,Medium Value
14429.0,39,22,516.28,0,Medium Value
14430.0,147,35,1220.9,1,High Value
14431.0,15,64,2143.84,0,High Value
14433.0,101,74,280.7,0,Low Value
14435.0,137,3,90.42,0,Low Value
14436.0,189,2,182.64000000000001,1,Low Value
14437.0,1,42,873.34,0,Medium Value
14439.0,79,97,6781.8,0,High Value
14440.0,1,86,4281.05,0,High Value
14441.0,10,103,2898.8,0,High Value
14442.0,50,120,3777.2,0,High Value
14443.0,4,60,966.27,0,Medium Value
14444.0,92,11,120.44,0,Low Value
14445.0,91,32,221.65,0,Low Value
14446.0,22,42,189.93,0,Low Value
14447.0,36,36,548.5,0,Medium Value
14449.0,8,283,1555.4,0,High Value
14450.0,15,36,645.19,0,Medium Value
14451.0,25,407,2614.78,0,High Value
14452.0,31,69,399.9,0,Medium Value
14454.0,12,110,977.3,0,Medium Value
14455.0,68,77,617.72,0,Medium Value
14458.0,16,47,228.07,0,Low Value
14459.0,287,76,3537.821,1,High Value
14460.0,32,26,659.16,0,Medium Value
14461.0,18,456,4573.85,0,High Value
14462.0,68,48,262.24,0,Low Value
14463.0,135,2,256.95,0,Low Value
14464.0,204,4,111.0,1,Low Value
14465.0,64,70,2887.4100000000003,0,High Value
14466.0,8,144,2374.5,0,High Value
14467.0,25,214,1606.98,0,High Value
14468.0,369,12,204.24,1,Low Value
14469.0,52,145,2093.46,0,High Value
14470.0,66,17,250.85,0,Low Value
14471.0,227,41,400.95,1,Medium Value
14472.0,325,44,266.05,1,Low Value
14474.0,215,98,711.23,1,Medium Value
14475.0,44,6,225.3,0,Low Value
14477.0,72,4,660.0,0,Medium Value
14478.0,18,68,1276.66,0,High Value
14479.0,1,131,982.86,0,Medium Value
14480.0,38,52,1020.47,0,High Value
14481.0,43,120,1648.18,0,High Value
14482.0,15,107,2283.91,0,High Value
14483.0,372,4,120.0,1,Low Value
14484.0,37,39,749.0600000000001,0,Medium Value
14486.0,147,6,175.5,1,Low Value
14487.0,4,41,225.89000000000001,0,Low Value
14489.0,73,70,1111.55,0,High Value
14490.0,42,80,1273.47,0,High Value
14491.0,8,4,127.2,0,Low Value
14492.0,66,92,1921.91,0,High Value
14493.0,26,235,2704.62,0,High Value
14494.0,37,10,261.9,0,Low Value
14495.0,295,1,51.0,1,Low Value
14496.0,9,92,2129.42,0,High Value
14497.0,309,11,221.69,1,Low Value
14498.0,37,176,1943.51,0,High Value
14499.0,10,121,1293.3500000000001,0,High Value
14505.0,40,790,6019.65,0,High Value
14506.0,5,148,1256.6000000000001,0,High Value
14507.0,14,163,1848.8600000000001,0,High Value
14508.0,12,122,554.87,0,Medium Value
14509.0,170,25,110.95,1,Low Value
14510.0,11,75,979.85,0,Medium Value
14512.0,19,56,940.69,0,Medium Value
14513.0,72,7,332.42,0,Medium Value
14514.0,72,250,3389.84,0,High Value
14515.0,23,75,1647.17,0,High Value
14516.0,152,35,151.17,1,Low Value
14519.0,319,38,203.14,1,Low Value
14521.0,127,17,199.45000000000002,0,Low Value
14522.0,231,28,773.8800000000001,1,Medium Value
14524.0,45,125,1066.03,0,High Value
14525.0,64,244,3810.64,0,High Value
14526.0,25,41,258.65,0,Low Value
14527.0,1,1725,19257.08,0,High Value
14530.0,32,260,3226.76,0,High Value
14531.0,115,29,376.34,0,Medium Value
14532.0,47,250,2912.93,0,High Value
14533.0,43,27,1516.65,0,High Value
14534.0,33,207,1790.36,0,High Value
14535.0,31,497,3118.39,0,High Value
14537.0,259,13,285.84000000000003,1,Low Value
14538.0,166,33,982.59,1,Medium Value
14540.0,15,193,2756.98,0,High Value
14541.0,52,70,1038.03,0,High Value
14543.0,16,141,10988.14,0,High Value
14544.0,106,76,934.23,0,Medium Value
14545.0,310,23,349.25,1,Medium Value
14546.0,12,393,2610.91,0,High Value
14548.0,120,106,1888.49,0,High Value
14549.0,56,87,624.36,0,Medium Value
14550.0,24,50,587.69,0,Medium Value
14551.0,47,69,691.86,0,Medium Value
14552.0,16,97,343.71,0,Medium Value
14553.0,47,175,959.33,0,Medium Value
14555.0,17,98,1991.49,0,High Value
14556.0,232,196,815.69,1,Medium Value
14558.0,290,15,655.5,1,Medium Value
14559.0,26,2,75.6,0,Low Value
14560.0,15,126,3876.2599999999998,0,High Value
14562.0,26,182,1631.38,0,High Value
14563.0,145,106,640.54,0,Medium Value
14564.0,70,107,2605.62,0,High Value
14565.0,109,33,760.1,0,Medium Value
14566.0,53,12,2660.0,0,High Value
14568.0,71,47,919.7,0,Medium Value
14569.0,88,22,369.94,0,Medium Value
14570.0,79,39,395.69,0,Medium Value
14571.0,61,30,160.0,0,Low Value
14572.0,53,245,2722.34,0,High Value
14573.0,8,153,925.3,0,Medium Value
14574.0,368,11,143.70000000000002,1,Low Value
14575.0,124,72,420.22,0,Medium Value
14576.0,8,1,35.400000000000006,0,Low Value
14577.0,30,59,504.44,0,Medium Value
14579.0,68,25,105.56,0,Low Value
14580.0,154,1,14.850000000000001,1,Low Value
14581.0,180,43,271.05,1,Low Value
14583.0,19,162,673.33,0,Medium Value
14584.0,57,120,705.1,0,Medium Value
14585.0,18,82,986.22,0,Medium Value
14588.0,214,16,135.39,1,Low Value
14589.0,7,3,39.75,0,Low Value
14590.0,60,202,2993.37,0,High Value
14593.0,33,460,3048.38,0,High Value
14594.0,9,31,255.0,0,Low Value
14595.0,89,34,423.85,0,Medium Value
14596.0,262,53,222.22000000000003,1,Low Value
14597.0,15,48,1318.3899999999999,0,High Value
14598.0,205,40,162.07,1,Low Value
14599.0,26,79,457.89,0,Medium Value
14600.0,29,29,471.84000000000003,0,Medium Value
14602.0,292,31,205.35999999999999,1,Low Value
14604.0,269,23,143.85999999999999,1,Low Value
14605.0,10,108,921.5600000000001,0,Medium Value
14606.0,2,3802,18482.1,2,High Value
14607.0,103,122,7553.63,0,High Value
14608.0,15,23,1567.79,0,High Value
14609.0,26,9,884.64,0,Medium Value
14610.0,31,10,24.35,0,Low Value
14611.0,79,38,604.3299999999999,0,Medium Value
14612.0,51,14,877.7,0,Medium Value
14613.0,316,1,76.32000000000001,1,Low Value
14614.0,22,19,295.13,0,Low Value
14615.0,30,48,951.76,0,Medium Value
14616.0,21,2,121.7,0,Low Value
14617.0,38,9,190.47000000000003,0,Low Value
14618.0,12,35,788.88,0,Medium Value
14619.0,177,40,896.8000000000001,1,Medium Value
14621.0,147,67,1212.21,1,High Value
14623.0,16,149,1130.28,0,High Value
14624.0,51,38,588.22,0,Medium Value
14625.0,10,213,3598.25,0,High Value
14626.0,31,110,2619.65,0,High Value
14627.0,15,29,462.75,0,Medium Value
14628.0,78,62,1326.04,0,High Value
14630.0,120,21,338.65,0,Medium Value
14631.0,22,50,1018.71,0,High Value
14634.0,73,109,2124.46,0,High Value
14635.0,89,15,215.22,0,Low Value
14637.0,313,7,106.67999999999999,1,Low Value
14639.0,44,120,1994.47,0,High Value
14640.0,45,98,1541.98,0,High Value
14643.0,253,31,986.08,1,Medium Value
14644.0,50,36,1416.96,0,High Value
14645.0,270,18,279.8,1,Low Value
14646.0,10,1773,248396.5,2,High Value
14647.0,159,20,270.0,1,Low Value
14648.0,52,431,4466.65,0,High Value
14649.0,18,341,2248.6,0,High Value
14650.0,224,4,62.5,1,Low Value
14651.0,30,182,1371.77,0,High Value
14653.0,149,148,1666.41,0,High Value
14654.0,374,27,246.86,1,Low Value
14655.0,24,54,1946.28,0,High Value
14656.0,51,127,498.95,0,Medium Value
14657.0,65,83,601.97,0,Medium Value
14662.0,63,81,635.06,0,Medium Value
14663.0,66,68,490.6,0,Medium Value
14665.0,63,42,913.95,0,Medium Value
14667.0,1,775,12418.01,0,High Value
14668.0,81,12,111.63,0,Low Value
14669.0,269,221,1957.54,1,High Value
14670.0,368,56,190.47,1,Low Value
14671.0,185,55,1127.45,1,High Value
14672.0,151,45,347.59,1,Medium Value
14673.0,3,89,1674.41,0,High Value
14674.0,145,14,173.66,1,Low Value
14675.0,24,124,419.22,0,Medium Value
14676.0,30,91,5808.55,0,High Value
14677.0,228,14,184.91,1,Low Value
14678.0,215,24,403.39,1,Medium Value
14679.0,17,63,1289.44,0,High Value
14680.0,7,1030,28615.27,0,High Value
14681.0,23,13,376.20000000000005,0,Medium Value
14682.0,64,84,1462.81,0,High Value
14683.0,224,21,146.56,1,Low Value
14684.0,26,96,228.52,0,Low Value
14685.0,212,187,4536.64,1,High Value
14686.0,50,219,852.53,0,Medium Value
14687.0,36,25,773.6800000000001,0,Medium Value
14688.0,9,184,2056.3,0,High Value
14690.0,28,55,422.63,0,Medium Value
14692.0,16,91,1123.59,0,High Value
14693.0,61,67,992.46,0,Medium Value
14694.0,253,15,244.31,1,Low Value
14695.0,155,82,1534.22,1,High Value
14696.0,9,42,688.95,0,Medium Value
14699.0,71,42,593.47,0,Medium Value
14700.0,51,55,880.96,0,Medium Value
14701.0,78,268,1961.02,0,High Value
14702.0,1,366,3427.44,0,High Value
14704.0,60,62,258.96,0,Low Value
14706.0,254,25,367.54,1,Medium Value
14707.0,71,2,139.2,0,Low Value
14708.0,4,25,1085.91,0,High Value
14709.0,15,161,3965.29,0,High Value
14710.0,15,296,1300.31,0,High Value
14712.0,54,7,411.0,0,Medium Value
14713.0,1,363,2752.5099999999998,0,High Value
14714.0,43,83,746.05,0,Medium Value
14715.0,78,66,958.0699999999999,0,Medium Value
14716.0,80,45,235.77,0,Low Value
14717.0,369,11,81.3,1,Low Value
14718.0,46,11,226.42,0,Low Value
14721.0,15,25,109.07,0,Low Value
14722.0,113,59,309.1,0,Medium Value
14723.0,7,199,927.89,0,Medium Value
14724.0,226,41,341.9,1,Medium Value
14725.0,30,53,597.16,0,Medium Value
14726.0,290,15,116.5,1,Low Value
14727.0,182,36,195.15,1,Low Value
14728.0,49,14,190.58,0,Low Value
14729.0,9,132,586.24,0,Medium Value
14732.0,28,130,2814.58,0,High Value
14733.0,3,145,6579.26,0,High Value
14734.0,61,63,1056.42,0,High Value
14735.0,24,172,6174.47,0,High Value
14736.0,121,88,374.05,0,Medium Value
14737.0,36,28,2389.62,0,High Value
14738.0,196,26,507.45,1,Medium Value
14739.0,3,196,8385.22,0,High Value
14740.0,45,142,2712.85,0,High Value
14741.0,8,26,497.25,0,Medium Value
14742.0,71,34,579.85,0,Medium Value
14743.0,228,3,50.48,1,Low Value
14744.0,2,95,2785.1,0,High Value
14745.0,137,71,1331.15,0,High Value
14746.0,42,9,593.5,0,Medium Value
14748.0,4,102,1736.57,0,High Value
14749.0,115,18,310.15,0,Medium Value
14750.0,372,32,112.03,1,Low Value
14751.0,320,7,126.45,1,Low Value
14753.0,96,18,306.36,0,Medium Value
14754.0,61,95,909.88,0,Medium Value
14755.0,17,240,4962.27,0,High Value
14756.0,18,81,1914.8,0,High Value
14758.0,32,65,1380.9099999999999,0,High Value
14761.0,80,13,192.02,0,Low Value
14762.0,262,9,117.05000000000001,1,Low Value
14766.0,2,205,4082.76,0,High Value
14767.0,110,18,382.81,0,Medium Value
14769.0,26,336,5097.13,0,High Value
14770.0,103,145,2761.2200000000003,0,High Value
14771.0,257,47,594.62,1,Medium Value
14773.0,228,10,140.55,1,Low Value
14774.0,164,13,241.45,1,Low Value
14775.0,8,20,406.56,0,Medium Value
14776.0,23,73,1170.0,0,High Value
14777.0,39,16,307.56,0,Medium Value
14783.0,295,17,307.3,1,Medium Value
14784.0,25,12,159.94,0,Low Value
14786.0,186,7,90.96,1,Low Value
14787.0,107,15,110.65,0,Low Value
14788.0,232,28,476.88,1,Medium Value
14790.0,10,99,1781.56,0,High Value
14791.0,242,19,303.63,1,Medium Value
14793.0,171,25,396.91,1,Medium Value
14794.0,38,24,633.99,0,Medium Value
14796.0,2,411,2865.05,0,High Value
14797.0,143,16,300.31,1,Medium Value
14798.0,17,37,550.5699999999999,0,Medium Value
14799.0,373,10,180.45,1,Low Value
14800.0,5,268,3415.38,0,High Value
14802.0,74,2,1502.98,0,Medium Value
14805.0,40,81,536.15,0,Medium Value
14806.0,75,9,110.03999999999999,0,Low Value
14807.0,26,38,504.14,0,Medium Value
14809.0,257,18,686.76,1,Medium Value
14810.0,5,69,446.59,0,Medium Value
14811.0,23,28,170.5,0,Low Value
14812.0,234,36,178.85,1,Low Value
14813.0,5,138,888.91,0,Medium Value
14814.0,217,30,154.21,1,Low Value
14817.0,31,167,2849.52,0,High Value
14818.0,94,56,495.76,0,Medium Value
14819.0,130,41,184.34,0,Low Value
14820.0,16,35,767.47,0,Medium Value
14821.0,2,69,1230.15,0,High Value
14822.0,121,9,157.70000000000002,0,Low Value
14824.0,15,129,2895.2000000000003,0,High Value
14825.0,4,189,2698.17,0,High Value
14826.0,217,10,385.2,1,Medium Value
14828.0,24,84,7699.7,0,High Value
14829.0,8,68,995.29,0,Medium Value
14831.0,316,82,1676.57,1,High Value
14832.0,266,1,322.69,1,Medium Value
14833.0,134,7,94.8,0,Low Value
14834.0,43,20,485.86,0,Medium Value
14835.0,164,2,297.0,1,Low Value
14837.0,78,101,1810.82,0,High Value
14838.0,59,70,769.9200000000001,0,Medium Value
14839.0,54,74,915.28,0,Medium Value
14840.0,175,18,299.86,1,Low Value
14841.0,10,162,3867.2400000000002,0,High Value
14843.0,72,9,211.79999999999998,0,Low Value
14844.0,66,147,3512.62,0,High Value
14845.0,235,1,150.0,1,Low Value
14846.0,63,12,437.4,0,Medium Value
14847.0,43,49,1039.55,0,High Value
14848.0,40,11,310.56,0,Medium Value
14849.0,9,367,7832.91,0,High Value
14850.0,53,174,1445.21,0,High Value
14851.0,266,14,318.06,1,Medium Value
14852.0,60,166,3295.7400000000002,0,High Value
14853.0,59,22,901.0699999999999,0,Medium Value
14854.0,26,88,1563.03,0,High Value
14855.0,110,187,5874.65,0,High Value
14857.0,78,153,2478.731,0,High Value
14858.0,141,11,180.75,1,Low Value
14859.0,190,8,351.9,1,Medium Value
14861.0,16,80,1254.94,0,High Value
14865.0,8,5,77.52000000000001,0,Low Value
14866.0,2,38,6460.32,0,High Value
14867.0,31,101,2241.78,0,High Value
14868.0,16,67,1230.42,0,High Value
14869.0,24,174,2056.69,0,High Value
14870.0,49,52,1511.7,0,High Value
14871.0,129,101,726.89,0,Medium Value
14872.0,119,43,816.6,0,Medium Value
14873.0,269,21,334.45,1,Medium Value
14874.0,171,6,116.18,1,Low Value
14875.0,77,42,1397.08,0,High Value
14876.0,157,13,256.7,1,Low Value
14877.0,54,63,425.85,0,Medium Value
14878.0,12,247,2600.41,0,High Value
14879.0,320,27,185.06,1,Low Value
14882.0,26,54,2956.9500000000003,0,High Value
14884.0,305,8,120.6,1,Low Value
14885.0,63,16,832.8,0,Medium Value
14890.0,254,50,691.6,1,Medium Value
14891.0,52,30,552.35,0,Medium Value
14892.0,326,13,202.35000000000002,1,Low Value
14893.0,253,33,571.76,1,Medium Value
14894.0,79,23,837.0600000000001,0,Medium Value
14895.0,19,402,13980.83,0,High Value
14896.0,1,242,1614.45,0,High Value
14897.0,45,72,1774.16,0,High Value
14898.0,7,185,2195.14,0,High Value
14899.0,31,129,1331.38,0,High Value
14900.0,158,1,13.919999999999998,1,Low Value
14901.0,2,70,860.11,0,Medium Value
14902.0,31,39,702.96,0,Medium Value
14904.0,44,72,605.05,0,Medium Value
14905.0,10,61,1355.24,0,High Value
14906.0,81,1,68.44,0,Low Value
14907.0,3,131,2664.69,0,High Value
14908.0,99,5,104.10000000000001,0,Low Value
14909.0,73,80,1404.68,0,High Value
14911.0,1,5568,152121.22,2,High Value
14912.0,37,36,1021.4,0,High Value
14913.0,24,160,2845.7,0,High Value
14915.0,11,78,1503.77,0,High Value
14916.0,67,57,1773.97,0,High Value
14917.0,232,29,1123.75,1,High Value
14918.0,40,96,4345.66,0,High Value
14919.0,175,13,359.35,1,Medium Value
14920.0,201,40,629.4,1,Medium Value
14922.0,29,50,843.74,0,Medium Value
14924.0,246,21,620.96,1,Medium Value
14926.0,17,3,359.4,0,Medium Value
14927.0,32,20,308.2,0,Medium Value
14928.0,263,21,223.91000000000003,1,Low Value
14929.0,57,23,612.8100000000001,0,Medium Value
14930.0,106,151,2873.77,0,High Value
14932.0,1,32,666.13,0,Medium Value
14933.0,79,4,1770.0,0,Medium Value
14934.0,14,98,1612.56,0,High Value
14935.0,255,16,1065.12,1,High Value
14936.0,26,163,4273.79,0,High Value
14938.0,198,71,2322.43,1,High Value
14940.0,53,32,531.49,0,Medium Value
14941.0,214,7,182.1,1,Low Value
14942.0,37,19,746.56,0,Medium Value
14943.0,299,5,107.62,1,Low Value
14944.0,25,133,3884.42,0,High Value
14945.0,49,11,179.4,0,Low Value
14947.0,24,40,758.97,0,Medium Value
14949.0,105,27,515.0,0,Medium Value
14952.0,32,169,9529.86,0,High Value
14953.0,54,191,685.65,0,Medium Value
14954.0,339,41,167.27,1,Low Value
14955.0,368,31,163.77,1,Low Value
14956.0,57,4,1325.0,0,Medium Value
14957.0,280,16,203.2,1,Low Value
14958.0,231,30,458.26,1,Medium Value
14961.0,15,358,9365.47,0,High Value
14962.0,175,9,240.21000000000004,1,Low Value
14963.0,15,284,1651.23,0,High Value
14966.0,23,115,881.24,0,Medium Value
14967.0,77,23,1518.81,0,High Value
14968.0,94,47,353.65,0,Medium Value
14969.0,339,13,906.23,1,Medium Value
14970.0,45,79,3327.29,0,High Value
14972.0,17,2,30.300000000000004,0,Low Value
14975.0,57,15,192.45,0,Low Value
14977.0,361,4,31.929999999999996,1,Low Value
14978.0,66,76,1190.82,0,High Value
14979.0,371,49,429.66,1,Medium Value
14980.0,373,24,150.68,1,Low Value
14981.0,59,14,270.8,0,Low Value
14982.0,208,39,237.78,1,Low Value
14983.0,325,30,183.20000000000002,1,Low Value
14984.0,24,15,1058.1399999999999,0,High Value
14986.0,12,98,563.1,0,Medium Value
14987.0,1,13,1387.4499999999998,0,High Value
14988.0,16,195,1704.11,0,High Value
14989.0,297,18,342.4,1,Medium Value
14990.0,248,42,304.17,1,Medium Value
14991.0,66,21,314.67,0,Medium Value
14992.0,78,27,210.5,0,Low Value
14993.0,199,10,36.13,1,Low Value
14994.0,18,302,946.72,0,Medium Value
14996.0,117,41,442.28999999999996,0,Medium Value
14997.0,291,12,230.4,1,Low Value
14998.0,64,51,338.31,0,Medium Value
14999.0,228,9,129.48000000000002,1,Low Value
15001.0,30,46,199.10999999999999,0,Low Value
15002.0,3,253,3127.9700000000003,0,High Value
15003.0,109,329,1027.03,0,High Value
15005.0,2,1303,7681.71,0,High Value
15006.0,89,50,277.4,0,Low Value
15008.0,116,12,360.0,0,Medium Value
15011.0,31,20,416.6,0,Medium Value
15012.0,9,121,429.78,0,Medium Value
15013.0,123,340,1610.82,0,High Value
15015.0,137,294,2354.97,0,High Value
15016.0,29,85,450.85,0,Medium Value
15018.0,3,5,111.25,0,Low Value
15020.0,15,27,198.47,0,Low Value
15021.0,2,228,826.91,0,Medium Value
15022.0,313,19,281.05,1,Low Value
15023.0,5,439,5287.64,0,High Value
15024.0,3,216,2414.18,0,High Value
15025.0,204,72,617.83,1,Medium Value
15026.0,11,77,579.89,0,Medium Value
15027.0,31,56,2129.45,0,High Value
15028.0,4,68,521.78,0,Medium Value
15029.0,255,10,365.1,1,Medium Value
15030.0,16,26,1461.63,0,High Value
15031.0,30,285,2449.75,0,High Value
15032.0,2,73,8821.55,0,High Value
15034.0,22,362,3957.04,0,High Value
15037.0,12,45,397.76,0,Medium Value
15038.0,5,142,579.67,0,Medium Value
15039.0,4,1272,19960.3,0,High Value
15040.0,177,1,7.49,1,Low Value
15041.0,80,38,109.47,0,Low Value
15042.0,231,4,179.52,1,Low Value
15043.0,99,48,2333.3199999999997,0,High Value
15044.0,15,452,8389.42,0,High Value
15046.0,61,193,2533.37,0,High Value
15048.0,4,23,98.7,0,Low Value
15050.0,57,73,2349.5,0,High Value
15051.0,15,147,2543.55,0,High Value
15055.0,110,81,549.12,0,Medium Value
15056.0,156,6,113.64999999999999,1,Low Value
15057.0,79,45,1766.46,0,High Value
15058.0,12,81,1285.04,0,High Value
15059.0,12,352,2153.48,0,High Value
15061.0,3,584,83284.38,0,High Value
15062.0,59,102,1597.76,0,High Value
15064.0,46,81,1254.41,0,High Value
15065.0,46,11,168.73,0,Low Value
15067.0,49,95,2118.12,0,High Value
15068.0,54,114,621.54,0,Medium Value
15070.0,8,32,737.0500000000001,0,Medium Value
15071.0,22,28,473.49,0,Medium Value
15072.0,115,13,187.51999999999998,0,Low Value
15073.0,36,105,1744.61,0,High Value
15074.0,65,31,817.46,0,Medium Value
15076.0,128,31,566.89,0,Medium Value
15077.0,130,32,2428.08,0,High Value
15078.0,4,353,8018.77,0,High Value
15079.0,1,98,2871.74,0,High Value
15080.0,63,31,546.25,0,Medium Value
15081.0,3,76,1460.92,0,High Value
15082.0,304,6,93.35000000000001,1,Low Value
15084.0,15,31,965.2,0,Medium Value
15085.0,365,9,347.54,1,Medium Value
15086.0,200,11,218.53,1,Low Value
15091.0,310,27,565.9,1,Medium Value
15092.0,98,19,318.65,0,Medium Value
15093.0,8,224,9729.09,0,High Value
15094.0,99,5,83.0,0,Low Value
15095.0,56,77,1771.04,0,High Value
15097.0,219,41,660.27,1,Medium Value
15100.0,2,15,2018.6999999999998,0,High Value
15101.0,151,50,1160.41,1,High Value
15102.0,166,27,554.67,1,Medium Value
15105.0,66,50,795.98,0,Medium Value
15107.0,8,31,620.85,0,Medium Value
15109.0,215,20,498.15000000000003,1,Medium Value
15110.0,39,18,509.75,0,Medium Value
15111.0,8,67,1163.39,0,High Value
15112.0,247,7,209.4,1,Low Value
15114.0,19,34,639.56,0,Medium Value
15115.0,368,14,191.74,1,Low Value
15117.0,84,52,934.19,0,Medium Value
15122.0,58,145,2853.4900000000002,0,High Value
15123.0,57,77,2456.86,0,High Value
15124.0,112,16,266.63,0,Low Value
15125.0,115,113,5496.39,0,High Value
15126.0,172,25,449.49,1,Medium Value
15127.0,155,12,304.97,1,Medium Value
15128.0,66,21,312.68,0,Medium Value
15129.0,21,123,3412.78,0,High Value
15131.0,30,7,80.28,0,Low Value
15133.0,18,20,824.48,0,Medium Value
15134.0,17,12,208.3,0,Low Value
15135.0,192,11,166.63,1,Low Value
15137.0,156,34,823.4,1,Medium Value
15138.0,29,31,502.52,0,Medium Value
15140.0,78,32,889.44,0,Medium Value
15141.0,93,80,1388.47,0,High Value
15142.0,46,116,2121.18,0,High Value
15143.0,68,17,304.18,0,Medium Value
15144.0,15,132,5579.87,0,High Value
